cle_interop,uid_adresse,numero,suffixe,pseudo_numero,voie_code,code_postal,libelle_acheminement,destination_principale,commune_code,commune_nom,source,long,lat,x,y,position,date_der_maj,Type de voie,Nom de voie,Valeur fonciere,Surface reelle bati,Date mutation,vf_square_meter_price
75101_9824_00005,,5,,False,9824,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.336316,48.8661696,651312.54,6863109.0,entr��e,2018-10-30,rue,villedo,"504400,00",46.0,29/07/2015,10965.217391304348
75101_8534_00011_bis,,11,bis,False,8534,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3353616,48.8661485,651242.51,6863107.24,entr��e,2018-10-30,rue,ste-anne,"235000,00",24.0,22/06/2015,9791.666666666666
75101_8534_00011,,11,,False,8534,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3352986000000002,48.866035499999995,651237.78,6863094.71,entr��e,2018-10-30,rue,ste-anne,"235000,00",24.0,22/06/2015,9791.666666666666
75101_7902_00017,,17,,False,7902,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3331966,48.8654583,651083.04,6863031.83,entr��e,2018-10-30,rue,pyramides,"875000,00",80.0,09/01/2015,10937.5
75101_0433_00021,,21,,False,0433,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3333527999999997,48.8659774,651094.98,6863089.46,entr��e,2018-10-30,rue,d'argenteuil,"1077000,00",119.0,01/07/2015,9050.420168067227
75101_0433_00023,,23,,False,0433,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3333039,48.866066,651091.48,6863099.34,entr��e,2018-10-30,rue,d'argenteuil,"410000,00",40.0,09/04/2015,10250.0
75101_0433_00029,,29,,False,0433,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3331682999999996,48.86635510000001,651081.8,6863131.57,entr��e,2018-10-30,rue,d'argenteuil,"861000,00",88.0,20/10/2015,9784.09090909091
75101_8740_00030,,30,,False,8740,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3329835,48.8663517,651068.24,6863131.3,entr��e,2018-10-30,rue,st - roch,"647500,00",68.0,24/03/2015,9522.058823529413
75101_7902_00001,,1,,False,7902,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3323601000000003,48.8642477,651020.54,6862897.74,entr��e,2018-10-30,rue,pyramides,"250000,00",22.0,30/11/2015,11363.636363636364
75101_7902_00003,,3,,False,7902,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3324013,48.86429879999999,651023.61,6862903.4,entr��e,2018-10-30,rue,pyramides,"210000,00",16.0,27/02/2015,13125.0
75101_0433_00009,,9,,False,0433,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3338214,48.8646994,651128.16,6862947.06,entr��e,2018-10-30,rue,d'argenteuil,"610000,00",58.0,03/08/2015,10517.241379310344
75101_7902_00018,,18,,False,7902,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3335063,48.865427200000006,651105.73,6863028.18,entr��e,2018-10-30,rue,pyramides,"780000,00",71.0,21/12/2015,10985.915492957747
75101_8212_00023,,23,,False,8212,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3362529999999997,48.8646789,651306.52,6862943.28,entr��e,2018-10-30,rue,richelieu,"103000,00",27.0,30/05/2015,3814.814814814815
75101_8212_00025,,25,,False,8212,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3363058999999997,48.8647813,651310.5,6862954.64,entr��e,2018-10-30,rue,richelieu,"1100000,00",35.0,30/12/2015,31428.571428571428
75101_8249_00178,,178,,False,8249,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3344867000000002,48.8630783,651175.45,6862766.4,entr��e,2018-10-30,rue,rivoli,"3335000,00",199.0,18/05/2015,16758.793969849245
75101_8249_00188,,188,,False,8249,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3330764999999998,48.8635304,651072.42,6862817.54,entr��e,2018-10-30,rue,rivoli,"126700,00",40.0,22/05/2015,3167.5
75101_8249_00226,,226,,False,8249,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3283744,48.8650594,650728.91,6862990.48,entr��e,2018-10-30,rue,rivoli,"3000000,00",0.0,03/06/2015,inf
75101_6537_00011,,11,,False,6537,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3287877999999997,48.865573499999996,650759.72,6863047.38,entr��e,2018-10-30,rue,mont-thabor,"890000,00",70.0,31/08/2015,12714.285714285714
75101_8249_00222,,222,,False,8249,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3287096000000003,48.8649489,650753.4,6862977.98,entr��e,2018-10-30,rue,rivoli,"350000,00",48.0,22/12/2015,7291.666666666667
75101_8249_00220,,220,,False,8249,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.328864,48.86490120000001,650764.68,6862972.58,entr��e,2018-10-30,rue,rivoli,"235200,00",20.0,06/07/2015,11760.0
75101_0191_00003,,3,,False,0191,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3295005,48.8650481,650811.51,6862988.52,entr��e,2018-10-30,rue,d'alger,"2200000,00",132.0,18/12/2015,16666.666666666668
75101_6537_00006,,6,,False,6537,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3292527,48.865546200000004,650793.8,6863044.06,entr��e,2018-10-30,rue,mont-thabor,"270000,00",37.0,27/10/2015,7297.2972972972975
75101_6537_00008,,8,,False,6537,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3290121,48.8656244,650776.23,6863052.9,entr��e,2018-10-30,rue,mont-thabor,"600000,00",54.0,17/08/2015,11111.111111111111
75101_6537_00010,,10,,False,6537,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3288279999999997,48.8656844,650762.78,6863059.69,entr��e,2018-10-30,rue,mont-thabor,"555000,00",96.0,30/03/2015,5781.25
75101_0191_00014,,14,,False,0191,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.330047,48.8655282,650852.05,6863041.56,entr��e,2018-10-30,rue,d'alger,"15000,00",0.0,30/01/2015,inf
75101_0191_00010,,10,,False,0191,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3298662999999995,48.86528610000001,650838.57,6863014.75,entr��e,2018-10-30,rue,d'alger,"107000,00",0.0,23/07/2015,inf
75101_8641_00007,,7,,False,8641,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3313744,48.8660506,650949.92,6863098.82,entr��e,2018-10-30,rue,st-hyacinthe,"102000,00",55.0,29/12/2015,1854.5454545454545
75101_8740_00017,,17,,False,8740,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3321099999999997,48.8652764,651003.16,6863012.28,entr��e,2018-10-30,rue,st - roch,"1300000,00",132.0,07/05/2015,9848.484848484848
75101_8740_00009,,9,,False,8740,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3317345,48.8647334,650975.1,6862952.14,entr��e,2018-10-30,rue,st - roch,"3600000,00",220.0,31/07/2015,16363.636363636364
75101_8249_00206,,206,,False,8249,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3304922,48.8643669,650883.62,6862912.16,entr��e,2018-10-30,rue,rivoli,"2565000,00",140.0,16/10/2015,18321.428571428572
75101_2543_00033,,33,,False,2543,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3307312999999996,48.8681192,650904.69,6863329.23,entr��e,2018-10-30,rue,danielle casanova,"2800000,00",389.0,15/10/2015,7197.943444730077
75101_4228_00003,,3,,False,4228,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3312691,48.8676169,650943.67,6863273.05,entr��e,2018-10-30,imp,gomboust,"60000,00",25.0,22/06/2015,2400.0
75101_2543_00029,,29,,False,2543,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3310935,48.8680347,650931.18,6863319.61,entr��e,2018-10-30,rue,danielle casanova,"900000,00",77.0,28/10/2015,11688.311688311689
75101_2543_00023,,23,,False,2543,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3316685,48.8679032,650973.24,6863304.63,entr��e,2018-10-30,rue,danielle casanova,"800000,00",39.0,19/02/2015,20512.82051282051
75101_2543_00021,,21,,False,2543,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3318368,48.8678641,650985.55,6863300.18,entr��e,2018-10-30,rue,danielle casanova,"1803710,00",108.0,18/12/2015,16701.01851851852
75101_2543_00009,,9,,False,2543,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3328585,48.8676541,651060.3,6863276.2,entr��e,2018-10-30,rue,danielle casanova,"1065000,00",70.0,20/04/2015,15214.285714285714
75101_2543_00005,,5,,False,2543,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3330945,48.8676036,651077.56,6863270.44,entr��e,2018-10-30,rue,danielle casanova,"279000,00",35.0,27/02/2015,7971.428571428572
75101_8641_00008,,8,,False,8641,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.331727,48.8660461,650975.78,6863098.1,entr��e,2018-10-30,rue,st-hyacinthe,"351985,00",26.0,29/05/2015,13537.884615384615
75101_8641_00008_bis,,8,bis,False,8641,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3316332,48.866077000000004,650968.93,6863101.6,entr��e,2018-10-30,rue,st-hyacinthe,"351985,00",26.0,29/05/2015,13537.884615384615
75101_1993_00006,,6,,False,1993,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3249223999999997,48.868253700000004,650478.71,6863347.82,entr��e,2018-10-30,rue,chevalier st-george,"825000,00",70.0,21/12/2015,11785.714285714286
75101_2999_00014,,14,,False,2999,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3256513,48.8683564,650532.28,6863358.78,entr��e,2018-10-30,rue,duphot,"25000000,00",145.0,11/06/2015,172413.7931034483
75101_2999_00012_bis,,12,bis,False,2999,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3262132,48.8681885,650573.34,6863339.76,entr��e,2018-10-30,rue,duphot,"250000,00",35.0,31/07/2015,7142.857142857143
75101_2999_00012,,12,,False,2999,75001.0,PARIS,inconnue,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3260044045454547,48.86878275,650558.58,6863405.97,parcelle,2018-10-30,rue,duphot,"250000,00",35.0,31/07/2015,7142.857142857143
75101_8611_00004,,4,,False,8611,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.324106,48.867132700000006,650417.76,6863223.68,entr��e,2018-10-30,rue,st-florentin,"2265000,00",0.0,17/11/2015,inf
75101_1449_00012,,12,,False,1449,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3260221000000003,48.86710120000001,650558.29,6863218.98,entr��e,2018-10-30,rue,cambon,"455300,00",40.0,14/12/2015,11382.5
75101_6537_00026,,26,,False,6537,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3271187,48.86624260000001,650637.92,6863122.82,entr��e,2018-10-30,rue,mont-thabor,"765000,00",70.0,22/10/2015,10928.57142857143
75101_8249_00242,,242,,False,8249,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3255942000000003,48.8659564,650525.81,6863091.95,entr��e,2018-10-30,rue,rivoli,"4500000,00",217.0,27/05/2015,20737.327188940093
75101_1193_00014,,14,,False,1193,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3440098,48.8589633,651870.28,6862303.0,entr��e,2018-10-30,rue,bourdonnais,"834906,00",0.0,14/04/2015,inf
75101_0920_00011,,11,,False,0920,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3447718999999996,48.858843900000004,651926.08,6862289.26,entr��e,2018-10-30,rue,bertin poir��e,"50000,00",0.0,22/05/2015,inf
75101_0776_00014,,14,,False,0776,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3386662,48.8661513,651484.93,6863105.52,entr��e,2018-10-30,rue,beaujolais,"550000,00",48.0,05/01/2015,11458.333333333334
75101_4905_00008,,8,,False,4905,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3464373,48.858581,652048.03,6862259.01,entr��e,2018-10-30,rue,jean lantier,"135000,00",18.0,30/12/2015,7500.0
75101_8525_00125,,125,,False,8525,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3496464,48.86305120000001,652287.57,6862754.12,entr��e,2018-10-30,rue,st-denis,"277000,00",30.0,13/05/2015,9233.333333333334
75101_6520_00028,,28,,False,6520,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3465292,48.8636973,652059.48,6862827.85,entr��e,2018-10-30,rue,montorgueil,"480000,00",51.0,02/06/2015,9411.764705882353
75101_8212_00035,,35,,False,8212,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.336616,48.8653729,651333.8,6863020.23,entr��e,2018-10-30,rue,richelieu,"365000,00",50.0,29/04/2015,7300.0
75101_8740_00051,,51,,False,8740,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3331264,48.8667951,651079.14,6863180.52,entr��e,2018-10-30,rue,st - roch,"540000,00",68.0,27/07/2015,7941.176470588235
75101_0885_00023,,23,,False,0885,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3468992,48.861101,652084.24,6862538.94,entr��e,2018-10-30,rue,berger,"316000,00",34.0,10/09/2015,9294.117647058823
75101_4278_00030,,30,,False,4278,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3482409,48.863033,652184.44,6862752.95,entr��e,2018-10-30,rue,grande truanderie,"152000,00",15.0,28/08/2015,10133.333333333334
75101_8534_00010,,10,,False,8534,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3353249,48.86570510000001,651239.4,6863057.96,entr��e,2018-10-30,rue,ste-anne,"547000,00",24.0,28/12/2015,22791.666666666668
75101_6249_00020,,20,,False,6249,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3436443,48.858296,651842.85,6862229.02,entr��e,2018-10-30,quai,m��gisserie,"1450000,00",125.0,17/04/2015,11600.0
75101_0407_00048,,48,,False,0407,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3425607999999998,48.8607511,651765.63,6862502.67,entr��e,2018-10-30,rue,l'arbre sec,"710460,00",52.0,29/12/2015,13662.692307692309
75101_8855_00006,,6,,False,8855,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3424801,48.8617864,651760.66,6862617.84,entr��e,2018-10-30,rue,sauval,"220000,00",45.0,01/10/2015,4888.888888888889
75101_9864_00008,,8,,False,9864,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3307026,48.8651633,650899.8,6863000.58,entr��e,2018-10-30,rue,vingt-neuf juillet,"1360000,00",110.0,07/09/2015,12363.636363636364
75101_1193_00031,,31,,False,1193,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3450125,48.85995870000001,651944.76,6862413.07,entr��e,2018-10-30,rue,bourdonnais,"340000,00",34.0,29/12/2015,10000.0
75101_8855_00005,,5,,False,8855,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3423956,48.8618276,651754.5,6862622.47,entr��e,2018-10-30,rue,sauval,"840000,00",70.0,09/03/2015,12000.0
75101_2357_00014,,14,,False,2357,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3483248,48.8616384,652189.32,6862597.83,entr��e,2018-10-30,rue,cossonnerie,"500000,00",47.0,26/10/2015,10638.297872340425
75101_9631_00008,,8,,False,9631,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3433275,48.8616097,651822.67,6862597.67,entr��e,2018-10-30,rue,vauvilliers,"1750000,00",179.0,19/10/2015,9776.536312849163
75101_2543_00025,,25,,False,2543,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3314779,48.8679479,650959.3,6863309.72,entr��e,2018-10-30,rue,danielle casanova,"659000,00",68.0,04/12/2015,9691.176470588236
75101_5825_00018,,18,,False,5825,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3411914,48.8613824,651665.74,6862573.7,entr��e,2018-10-30,rue,louvre,"528810,00",53.0,24/09/2015,9977.547169811322
75101_5825_00020,,20,,False,5825,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3412558,48.8614598,651670.54,6862582.27,entr��e,2018-10-30,rue,louvre,"480000,00",61.0,10/12/2015,7868.852459016393
75101_0632_00006,,6,,False,0632,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3419765,48.8609838,651722.97,6862528.9,entr��e,2018-10-30,rue,bailleul,"407840,00",49.0,28/09/2015,8323.265306122448
75101_1449_00016,,16,,False,1449,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3261941000000004,48.8673049,650571.1,6863241.52,entr��e,2018-10-30,rue,cambon,"174216000,00",1834.0,03/12/2015,94992.36641221374
75101_7279_00005,,5,,False,7279,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3414936,48.860353499999995,651686.96,6862459.11,entr��e,2018-10-30,rue,perrault,"139200,00",0.0,23/11/2016,inf
75101_5824_00026,,26,,False,5824,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3407206,48.8589766,651628.97,6862306.49,entr��e,2018-10-30,quai,louvre,"632000,00",55.0,25/10/2016,11490.90909090909
75101_5824_00022,,22,,False,5824,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3409218999999997,48.8589314,651643.7,6862301.34,entr��e,2018-10-30,quai,louvre,"1167300,00",100.0,19/08/2016,11673.0
75101_5824_00020,,20,,False,5824,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3410757999999996,48.8589057,651654.97,6862298.39,entr��e,2018-10-30,quai,louvre,"1290000,00",109.0,22/03/2016,11834.862385321101
75101_4655_00039,,39,,False,4655,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3418897000000003,48.8570356,651712.95,6862089.95,entr��e,2018-10-30,quai,l'horloge,"1000000,00",160.0,18/07/2016,6250.0
75101_2594_00018,,18,,False,2594,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3424076,48.856806299999995,651750.73,6862064.14,entr��e,2018-10-30,pl,dauphine,"10000,00",44.0,24/06/2016,227.27272727272728
75101_2594_00016,,16,,False,2594,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3425147,48.8567884,651758.57,6862062.08,entr��e,2018-10-30,pl,dauphine,"600000,00",105.0,21/12/2016,5714.285714285715
75101_2594_00014,,14,,False,2594,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.34262,48.8567711,651766.28,6862060.09,entr��e,2018-10-30,pl,dauphine,"5850000,00",243.0,30/06/2016,24074.074074074073
75101_2594_00019,,19,,False,2594,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3420502,48.856540700000004,651724.26,6862034.82,entr��e,2018-10-30,pl,dauphine,"902500,00",51.0,20/04/2016,17696.07843137255
75101_2594_00027,,27,,False,2594,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.341748,48.85680870000001,651702.34,6862064.81,entr��e,2018-10-30,pl,dauphine,"555000,00",52.0,13/12/2016,10673.076923076924
75101_8249_00061,,61,,False,8249,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3454496,48.859291799999994,651976.22,6862338.65,entr��e,2018-10-30,rue,rivoli,"2000000,00",0.0,24/11/2016,inf
75101_8249_00057,,57,,False,8249,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3458757,48.859153799999994,652007.35,6862323.05,entr��e,2018-10-30,rue,rivoli,"140000,00",18.0,31/05/2016,7777.777777777777
75101_9765_00022,,22,,False,9765,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3461803,48.85830429999999,652028.92,6862228.4,entr��e,2018-10-30,av,victoria,"38000,00",0.0,06/06/2016,inf
75101_9765_00018,,18,,False,9765,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3465386,48.8582066,652055.12,6862217.32,entr��e,2018-10-30,av,victoria,"900000,00",130.0,18/11/2016,6923.076923076923
75101_8894_00007,,7,,False,8894,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3479205000000003,48.858400700000004,652156.68,6862238.07,entr��e,2018-10-30,bd,s��bastopol,"1450000,00",141.0,17/10/2016,10283.687943262412
75101_9733_00002,,2,,False,9733,75001.0,PARIS,inconnue,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3423979999999998,48.862942,651755.71,6862746.38,entr��e,2018-10-30,rue,viarmes,"86000000,00",8300.0,18/07/2016,10361.44578313253
75101_7455_00028,,28,,False,7455,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3490014,48.86338370000001,652240.56,6862791.48,entr��e,2018-10-30,rue,pierre lescot,"275000,00",30.0,21/07/2016,9166.666666666666
75101_8525_00036,,36,,False,8525,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3484578999999997,48.860298900000004,652197.85,6862448.8,entr��e,2018-10-30,rue,st-denis,"61100,00",0.0,18/05/2016,inf
