OBJECTID;NUM_PAVE;IGDS_LEVEL;LIB_LEVEL;LIB_CLASSE;geo_shape;lat;long
327;051A;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.351412102745684, 48.849634395943006], [2.35141284168171, 48.84964433334539], [2.351411846426885, 48.849644369320615], [2.351412078588555, 48.84964706685102], [2.351445531532519, 48.84964584879319], [2.351477075847771, 48.849644693228456], [2.351476144815547, 48.8496296041685], [2.351444750740255, 48.84963062384516], [2.351411120730784, 48.84963172582516], [2.351411325639263, 48.84963442320787], [2.351412102745684, 48.849634395943006]]]}";48.8496382652;2.35144429689
404;083B;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.320916176658249, 48.8736513060597], [2.320948474843394, 48.87360636398584], [2.32093123016259, 48.87360097533923], [2.320898741678928, 48.87364618613118], [2.320900841021837, 48.873646833874844], [2.320903119707042, 48.87364366043956], [2.320916164466582, 48.87364774460291], [2.320914077443941, 48.87365064842431], [2.320916176658249, 48.8736513060597]]]}";48.8736250742;2.32092446391
409;083B;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.326862571469424, 48.87545297344661], [2.326878969597726, 48.8754687842896], [2.326903178113608, 48.87549214042726], [2.326907323544271, 48.875490405530144], [2.326904324725187, 48.875487500893186], [2.326921135008832, 48.87547996632766], [2.3269240930447532, 48.87548286174151], [2.326927829684181, 48.87548110835709], [2.326906838790115, 48.87546071115252], [2.326885942078703, 48.87544041250126], [2.326885002103385, 48.875440034889735], [2.326884020530815, 48.87543971100456], [2.326883010982785, 48.87543944182173], [2.326881947462937, 48.875439234389724], [2.3268808708480693, 48.875439090737146], [2.326879793547507, 48.87543900014159], [2.326878689402282, 48.875438982241505], [2.326861918536691, 48.87544694870534], [2.326861578369355, 48.87544731731989], [2.326861277506166, 48.87544770414221], [2.326861045951784, 48.87544810844169], [2.326860855064904, 48.87544853095662], [2.32686073234451, 48.875448953854836], [2.32686066405258, 48.875449385153196], [2.326860650293924, 48.8754498167582], [2.326860704701655, 48.87545024874651], [2.326860800020862, 48.875450680065526], [2.326860963622787, 48.87545110277515], [2.326861181990233, 48.87545150780594], [2.326861455018804, 48.87545190325143], [2.326861781449648, 48.87545228101041], [2.3268621490128, 48.87545264101391], [2.326862571469424, 48.87545297344661]]]}";48.8754639845;2.32689211878
410;083B;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.321799179599311, 48.87240064723658], [2.321797080295457, 48.87239999950794], [2.321795226144526, 48.87240261687763], [2.321781921704161, 48.87239849625848], [2.32178376345747, 48.87239588871149], [2.321781664154101, 48.87239524098256], [2.321755601165963, 48.87243218843462], [2.321772967342606, 48.87243754168466], [2.321799179599311, 48.87240064723658]]]}";48.8724173554;2.32177667929
447;151H;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.288322152916777, 48.83279096510406], [2.288302199033482, 48.83280343854339], [2.288280923707367, 48.83281491300285], [2.288258424637905, 48.832825317113034], [2.288283245810956, 48.83285128052248], [2.28830886594683, 48.83283987958327], [2.288332825106242, 48.83282700367085], [2.288354918969005, 48.83281275050198], [2.288351965380981, 48.83281086042599], [2.288350384857337, 48.832811975242564], [2.288348803106444, 48.83281308015871], [2.288347194099089, 48.83281418581198], [2.288319804460555, 48.83279653985644], [2.288321550314951, 48.83279538914955], [2.288323294806939, 48.83279423843456], [2.288325025787345, 48.83279307954472], [2.288322152916777, 48.83279096510406]]]}";48.8328224277;2.28830379478
483;440;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.346949410325946, 48.854915964602945], [2.346941342724664, 48.85491862762509], [2.34694391947869, 48.85492203584655], [2.346963002807409, 48.854945945870234], [2.346965579575472, 48.85494935319187], [2.346973647169002, 48.854946691067475], [2.347008395276138, 48.85493473673491], [2.347016461513669, 48.85493207370089], [2.347013886117221, 48.85492866548843], [2.347005965765972, 48.85491903516279], [2.347003390370856, 48.85491562695005], [2.347002409122068, 48.85491595075839], [2.346994148288373, 48.85490521416823], [2.3469951295369063, 48.85490489035995], [2.34699255276911, 48.85490148303885], [2.346984485183545, 48.85490414516464], [2.346949410325946, 48.854915964602945]]]}";48.8549254999;2.34697876068
504;174D;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.327502605603617, 48.89293859520938], [2.327512643085507, 48.89293706696965], [2.327522682046664, 48.89293552974412], [2.327523363446689, 48.892937472513], [2.327524959602054, 48.892937229665826], [2.32750849267018, 48.89289040292457], [2.327485770920015, 48.89289373771774], [2.32750224991437, 48.892942480089765], [2.3275038459539372, 48.8929422462355], [2.327502605603617, 48.89293859520938]]]}";48.892914871;2.32750495946
517;104B;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.376842477779107, 48.87218517657359], [2.376818597192915, 48.87220629097324], [2.376838290745754, 48.872216077553], [2.376862593033997, 48.87219458492569], [2.376881788638915, 48.87217761814958], [2.376880151406972, 48.87217680921737], [2.376877753918961, 48.872178922767645], [2.376861266016607, 48.872170808560305], [2.376863663515774, 48.87216869411109], [2.376862026176909, 48.87216789417143], [2.376842477779107, 48.87218517657359]]]}";48.8721928445;2.37684918971
536;240;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.34749324663537, 48.86722931451659], [2.34749300119484, 48.8672287753714], [2.3474886388950242, 48.86722964823406], [2.347482066226403, 48.8672172923014], [2.347475507180826, 48.86720493734183], [2.347480836412226, 48.86720370461798], [2.347481150165418, 48.867203578621805], [2.347481436768977, 48.86720344348417], [2.34748170859223, 48.86720329117848], [2.347481954752798, 48.86720311984666], [2.347482186133164, 48.86720293134673], [2.347482390363895, 48.86720273370538], [2.347482567444791, 48.86720252692253], [2.347482717376154, 48.8672023109983], [2.3474828265265932, 48.86720208585827], [2.347482922045942, 48.86720186064392], [2.347482976773103, 48.8672016271131], [2.347483002987492, 48.867201384433415], [2.3474830031901, 48.86720115060535], [2.347482962499138, 48.86720091655431], [2.347482908165723, 48.86720068332827], [2.3474827993190193, 48.86720044890565], [2.347482676604572, 48.86720023329368], [2.347482526627749, 48.86720001753303], [2.347482335644916, 48.86719981054226], [2.347482130918148, 48.86719961247003], [2.347481898692551, 48.867199433134054], [2.347481640342526, 48.8671992716425], [2.347481366896795, 48.86719911816272], [2.347481067315269, 48.86719898342669], [2.347480753877266, 48.86719886660197], [2.347480426582884, 48.867198767688556], [2.347480099063212, 48.86719868676079], [2.347479745419009, 48.86719862367743], [2.347479390073731, 48.867198587565085], [2.347479035967682, 48.867198561352275], [2.347478667903872, 48.867198561144306], [2.347478314496247, 48.867198587996576], [2.347477959613039, 48.86719862383419], [2.347477604391791, 48.86719868665026], [2.347477277570664, 48.86719876760801], [2.347476950524242, 48.86719886655139], [2.347476636883715, 48.86719898355472], [2.347476337899574, 48.86719912761829], [2.3474760648145683, 48.86719927182301], [2.347475806385948, 48.86719944308795], [2.347475573755083, 48.86719962258763], [2.34747536952444, 48.86719982022898], [2.347475192443424, 48.86720002701177], [2.347475028880948, 48.86720024286172], [2.347474906211938, 48.8672004589346], [2.347474810579909, 48.867200693141754], [2.347474743584662, 48.86720092660569], [2.3474747161197422, 48.86720116028511], [2.347412901815393, 48.86721559946827], [2.347412724137146, 48.86721552745135], [2.347412534066923, 48.86721546525968], [2.3474123425321682, 48.86721541115411], [2.347412152247795, 48.8672153660488], [2.347411948107013, 48.867215338854805], [2.347411728859345, 48.86721532057182], [2.347411524481983, 48.86721531226274], [2.347411319890572, 48.86721532104001], [2.347411102918449, 48.867215338743144], [2.347410898090455, 48.867215366405325], [2.347410706679605, 48.86721541122817], [2.347410516519234, 48.86721546505124], [2.347410324883067, 48.86721552785971], [2.347410148128472, 48.86721559974274], [2.347409984892411, 48.8672156806929], [2.347409821431032, 48.8672157796287], [2.347409685231939, 48.867215878713196], [2.347409548920288, 48.86721598679044], [2.347409439758263, 48.86721610400917], [2.347409344238696, 48.86721622040295], [2.347409262226297, 48.86721634676316], [2.3474091937436983, 48.867216481291194], [2.347409153886625, 48.86721661597534], [2.3474091126550443, 48.86721675155131], [2.347409112339575, 48.86721688555168], [2.347409111900182, 48.867217029444184], [2.347409140198872, 48.86721716449992], [2.347409180765617, 48.86721729962255], [2.347409234963453, 48.86721743481953], [2.3474093165476, 48.86721756027304], [2.347409413114816, 48.867217686707576], [2.347409522074009, 48.86721780331693], [2.347409644776954, 48.86721791100779], [2.347409781111093, 48.86721801877297], [2.347409929938602, 48.86721810861939], [2.347410093760446, 48.86721819854758], [2.347410271438699, 48.86721827056446], [2.347410449116952, 48.867218342581346], [2.347410639288575, 48.86721839667949], [2.34741084456719, 48.86721844186656], [2.3474175258403402, 48.8672308325704], [2.347424480596178, 48.86724370051725], [2.347424330540526, 48.86724381751304], [2.347424207634722, 48.8672439436503], [2.3474240847288153, 48.867244069787525], [2.347423990234301, 48.86724421316718], [2.347423921740438, 48.867244348594504], [2.347423853032528, 48.8672445011082], [2.3474238130628162, 48.867244644785146], [2.347423798868341, 48.86724479849542], [2.347423799679371, 48.86724495138811], [2.347423812882484, 48.86724509445564], [2.347423853223977, 48.86724524756392], [2.347423908672365, 48.8672453917611], [2.34742399003128, 48.86724553520025], [2.347424085122786, 48.86724567062017], [2.347424195219901, 48.86724580522254], [2.347424331328831, 48.867245930973354], [2.347424467550418, 48.86724604773128], [2.347424631146962, 48.867246155645105], [2.347424808487464, 48.867246254640406], [2.347424985940521, 48.8672463446429], [2.347425189518153, 48.86724641680097], [2.3474253944588233, 48.86724648896647], [2.347425611904232, 48.8672465423139], [2.347425830926726, 48.867246578582495], [2.347426048586183, 48.86724661484361], [2.34742628022597, 48.86724662330132], [2.347426511854593, 48.86724663265832], [2.347426730088591, 48.86724662305609], [2.3474269621677353, 48.86724659644183], [2.347427179365293, 48.86724656075299], [2.347427398049811, 48.867246515179495], [2.347427615585334, 48.867246452512205], [2.347427820965451, 48.86724638078525], [2.347428011475248, 48.86724629908439], [2.347428188567787, 48.867246200222894], [2.347428352029225, 48.86724610128708], [2.347428502084873, 48.86724598429126], [2.347428638497952, 48.867245868120435], [2.347428761403852, 48.86724574198323], [2.347428869428066, 48.8672456067714], [2.347428951654508, 48.867245463324856], [2.347429020261015, 48.86724531890469], [2.347491584684335, 48.86723281289366], [2.3474917610111232, 48.867232992824206], [2.347491979819731, 48.86723315499948], [2.3474922110203043, 48.86723330734955], [2.347492457316598, 48.86723345168784], [2.3474927297485992, 48.86723357728243], [2.347493002394625, 48.86723368579064], [2.347493302539599, 48.86723377556255], [2.347493615065276, 48.867233856408546], [2.347493929291924, 48.867233910283545], [2.347494256012019, 48.86723394623979], [2.3474945829573, 48.867233964210385], [2.34749491012797, 48.867233964195336], [2.347495237636468, 48.86723393720185], [2.347495565257712, 48.86723390121556], [2.347495878222547, 48.867233838169064], [2.347496191300024, 48.86723376612975], [2.347496477453035, 48.867233666963365], [2.347496750087591, 48.86723355872982], [2.347497009304971, 48.86723343333569], [2.347497255015058, 48.867233297975105], [2.347497472313733, 48.86723314537207], [2.347497677569736, 48.86723297471658], [2.347497854200101, 48.867232803905], [2.347498017424757, 48.867232615033494], [2.347498141118856, 48.867232425946476], [2.347498250044107, 48.86723221879209], [2.347498317951857, 48.86723202130685], [2.347498372453696, 48.86723180576166], [2.347498399591861, 48.86723159816138], [2.347498385926651, 48.867231383143874], [2.347498358528866, 48.86723117614567], [2.3474982902375903, 48.86723096892445], [2.347498208303854, 48.86723076252823], [2.347498085375249, 48.867230564002604], [2.347497950054682, 48.867230375302185], [2.347497785995939, 48.86723019543855], [2.347497594551099, 48.86723002531834], [2.347497377105526, 48.867229863150484], [2.347497144440432, 48.86722971888655], [2.347496899383375, 48.86722958444781], [2.347496640481204, 48.86722946702111], [2.3474963540800893, 48.867229368330676], [2.347496053935134, 48.86722927855873], [2.347495754815391, 48.86722921577268], [2.347495440588668, 48.86722916189771], [2.3474951274999, 48.86722912601582], [2.347494814073101, 48.86722911711232], [2.347494486902461, 48.86722911712736], [2.347494173025189, 48.86722914419516], [2.347493860398312, 48.8672291802632], [2.347493546070362, 48.867229243302255], [2.34749324663537, 48.86722931451659]]]}";48.8672238587;2.34745128482
550;240;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.350332348203366, 48.87026930097941], [2.350345114943294, 48.87029447895286], [2.350344583167714, 48.87029459567884], [2.350344868906914, 48.87029474921819], [2.350345128644387, 48.870294910710506], [2.350345360893643, 48.87029509004043], [2.3503455643924, 48.87029527910704], [2.350345755398061, 48.87029548609266], [2.350345905395556, 48.8702957018491], [2.350346028016989, 48.87029592645034], [2.350346124614365, 48.87029616080309], [2.350346178963726, 48.870296394027186], [2.350346206037968, 48.8702966280026], [2.350346205848303, 48.870296861830035], [2.350346164650471, 48.87029710442827], [2.350346097652894, 48.870297338792454], [2.350346002151463, 48.870297563109155], [2.350379043179613, 48.870290212262084], [2.350412181333107, 48.870282834053455], [2.350396237039152, 48.87025183809738], [2.350366370919615, 48.87025855056187], [2.350327086585974, 48.87026716976331], [2.350326895155202, 48.870267215489946], [2.350326704874442, 48.87026727831032], [2.350326526750398, 48.870267350190055], [2.35032634987731, 48.87026743107002], [2.350326200156052, 48.870267521090724], [2.350326050322633, 48.870267620104215], [2.350325914008944, 48.870267728184515], [2.3503258048583042, 48.8702678445063], [2.350325695584284, 48.870267970720164], [2.350325613585472, 48.870268096182755], [2.3503255465704562, 48.870268222625974], [2.350325505355369, 48.87026835730329], [2.350325464140281, 48.87026849198062], [2.350325450076921, 48.87026863579874], [2.350325464752836, 48.870268770779425], [2.3503254916975242, 48.87026890582671], [2.3503255322742103, 48.87026904094799], [2.350325586482891, 48.87026917614325], [2.350325669442062, 48.87026930160184], [2.35032576467001, 48.87026942712701], [2.350325873630797, 48.87026954463267], [2.350325996234799, 48.87026966131303], [2.350326132695221, 48.87026976008176], [2.350326282787437, 48.87026985892452], [2.350326460368071, 48.870269939929635], [2.350326623065548, 48.87027001186064], [2.350326814390239, 48.87027008394699], [2.350327004576032, 48.870270138040325], [2.350327209992581, 48.87027017333021], [2.350327414034694, 48.87027020951198], [2.350327618301129, 48.870270227708126], [2.350327822679726, 48.87027023691151], [2.350328040925857, 48.870270227304026], [2.350328245640834, 48.870270209529004], [2.350332348203366, 48.87026930097941]]]}";48.8702745938;2.35037113044
